unit_id,apn,address,unit_label,bedrooms,first_seen_at
832-euclid-st-206,4281016049,832 EUCLID ST,206,1,2026-06-07
832-euclid-st-207,4281016050,832 EUCLID ST,207,2,2026-06-07
832-euclid-st-208,4281016051,832 EUCLID ST,208,1,2026-06-07
832-euclid-st-209,4281016052,832 EUCLID ST,209,1,2026-06-07
832-euclid-st-210,4281016053,832 EUCLID ST,210,1,2026-06-07
832-pacific-st,4284004009,832 PACIFIC ST,,2,2026-06-07
832-pacific-st-1-2,4284004009,832 PACIFIC ST,1/2,1,2026-06-07
833-10th-st-1,4281024019,833 10TH ST,1,2,2026-06-07
833-10th-st-10,4281024019,833 10TH ST,10,1,2026-06-07
833-10th-st-2,4281024019,833 10TH ST,2,2,2026-06-07
833-10th-st-3,4281024019,833 10TH ST,3,2,2026-06-07
833-10th-st-4,4281024019,833 10TH ST,4,1,2026-06-07
833-10th-st-5,4281024019,833 10TH ST,5,1,2026-06-07
833-10th-st-6,4281024019,833 10TH ST,6,2,2026-06-07
833-10th-st-7,4281024019,833 10TH ST,7,2,2026-06-07
833-10th-st-8,4281024019,833 10TH ST,8,2,2026-06-07
833-10th-st-9,4281024019,833 10TH ST,9,1,2026-06-07
833-11th-st-1,4281023020,833 11TH ST,1,2,2026-06-07
833-11th-st-10,4281023020,833 11TH ST,10,2,2026-06-07
833-11th-st-2,4281023020,833 11TH ST,2,1,2026-06-07
833-11th-st-3,4281023020,833 11TH ST,3,1,2026-06-07
833-11th-st-4,4281023020,833 11TH ST,4,0,2026-06-07
833-11th-st-5,4281023020,833 11TH ST,5,2,2026-06-07
833-11th-st-6,4281023020,833 11TH ST,6,1,2026-06-07
833-11th-st-7,4281023020,833 11TH ST,7,1,2026-06-07
833-11th-st-8,4281023020,833 11TH ST,8,1,2026-06-07
833-11th-st-9,4281023020,833 11TH ST,9,0,2026-06-07
833-12th-st,4281016014,833 12TH ST,,2,2026-06-07
833-12th-st-a,4281016014,833 12TH ST,A,2,2026-06-07
833-15th-st-1,4281008018,833 15TH ST,1,2,2026-06-07
833-15th-st-2,4281008018,833 15TH ST,2,2,2026-06-07
833-15th-st-3,4281008018,833 15TH ST,3,3,2026-06-07
833-15th-st-4,4281008018,833 15TH ST,4,3,2026-06-07
833-15th-st-5,4281008018,833 15TH ST,5,1,2026-06-07
833-15th-st-6,4281008018,833 15TH ST,6,0,2026-06-07
833-16th-st-a,4281001018,833 16TH ST,A,1,2026-06-07
833-16th-st-b,4281001018,833 16TH ST,B,1,2026-06-07
833-16th-st-c,4281001018,833 16TH ST,C,1,2026-06-07
833-16th-st-d,4281001018,833 16TH ST,D,1,2026-06-07
833-16th-st-e,4281001018,833 16TH ST,E,1,2026-06-07
833-16th-st-f,4281001018,833 16TH ST,F,1,2026-06-07
833-18th-st,4277008066,833 18TH ST,,2,2026-06-07
833-18th-st-a,4277008066,833 18TH ST,A,1,2026-06-07
833-18th-st-b,4277008066,833 18TH ST,B,1,2026-06-07
833-18th-st-c,4277008066,833 18TH ST,C,1,2026-06-07
833-18th-st-d,4277008066,833 18TH ST,D,1,2026-06-07
833-18th-st-e,4277008066,833 18TH ST,E,0,2026-06-07
833-19th-st-a,4277006019,833 19TH ST,A,4,2026-06-07
833-19th-st-b,4277006019,833 19TH ST,B,3,2026-06-07
833-19th-st-c,4277006019,833 19TH ST,C,2,2026-06-07
833-19th-st-d,4277006019,833 19TH ST,D,3,2026-06-07
833-19th-st-e,4277006019,833 19TH ST,E,2,2026-06-07
833-19th-st-f,4277006019,833 19TH ST,F,2,2026-06-07
833-20th-st-101,4277005029,833 20TH ST,101,2,2026-06-07
833-20th-st-102,4277005029,833 20TH ST,102,2,2026-06-07
833-20th-st-103,4277005029,833 20TH ST,103,1,2026-06-07
833-20th-st-104,4277005029,833 20TH ST,104,3,2026-06-07
833-20th-st-105,4277005029,833 20TH ST,105,3,2026-06-07
833-20th-st-106,4277005029,833 20TH ST,106,2,2026-06-07
833-20th-st-201,4277005029,833 20TH ST,201,3,2026-06-07
833-20th-st-202,4277005029,833 20TH ST,202,2,2026-06-07
833-20th-st-203,4277005029,833 20TH ST,203,1,2026-06-07
833-20th-st-204,4277005029,833 20TH ST,204,2,2026-06-07
833-20th-st-205,4277005029,833 20TH ST,205,2,2026-06-07
833-20th-st-206,4277005029,833 20TH ST,206,3,2026-06-07
833-20th-st-207,4277005029,833 20TH ST,207,3,2026-06-07
833-20th-st-208,4277005029,833 20TH ST,208,3,2026-06-07
833-5th-st-101,4292009027,833 5TH ST,101,2,2026-06-07
833-5th-st-102,4292009027,833 5TH ST,102,2,2026-06-07
833-5th-st-103,4292009027,833 5TH ST,103,2,2026-06-07
833-5th-st-104,4292009027,833 5TH ST,104,0,2026-06-07
833-5th-st-105,4292009027,833 5TH ST,105,1,2026-06-07
833-5th-st-106,4292009027,833 5TH ST,106,1,2026-06-07
833-5th-st-107,4292009027,833 5TH ST,107,1,2026-06-07
833-5th-st-201,4292009027,833 5TH ST,201,2,2026-06-07
833-5th-st-202,4292009027,833 5TH ST,202,2,2026-06-07
833-5th-st-203,4292009027,833 5TH ST,203,2,2026-06-07
833-5th-st-204,4292009027,833 5TH ST,204,2,2026-06-07
833-5th-st-205,4292009027,833 5TH ST,205,1,2026-06-07
833-5th-st-206,4292009027,833 5TH ST,206,0,2026-06-07
833-5th-st-207,4292009027,833 5TH ST,207,1,2026-06-07
833-5th-st-208,4292009027,833 5TH ST,208,1,2026-06-07
833-5th-st-209,4292009027,833 5TH ST,209,1,2026-06-07
833-5th-st-301,4292009027,833 5TH ST,301,2,2026-06-07
833-5th-st-302,4292009027,833 5TH ST,302,2,2026-06-07
833-5th-st-303,4292009027,833 5TH ST,303,2,2026-06-07
833-5th-st-304,4292009027,833 5TH ST,304,2,2026-06-07
833-5th-st-305,4292009027,833 5TH ST,305,2,2026-06-07
833-5th-st-307,4292009027,833 5TH ST,307,1,2026-06-07
833-5th-st-308,4292009027,833 5TH ST,308,1,2026-06-07
833-5th-st-309,4292009027,833 5TH ST,309,1,2026-06-07
833-7th-st,4292001018,833 7TH ST,,1,2026-06-07
833-7th-st-a,4292001018,833 7TH ST,A,2,2026-06-07
833-7th-st-b,4292001018,833 7TH ST,B,1,2026-06-07
833-9th-st-a,4281031018,833 9TH ST,A,2,2026-06-07
833-9th-st-b,4281031018,833 9TH ST,B,2,2026-06-07
833-9th-st-c,4281031018,833 9TH ST,C,2,2026-06-07
833-9th-st-d,4281031018,833 9TH ST,D,2,2026-06-07
833-9th-st-e,4281031018,833 9TH ST,E,2,2026-06-07
833-9th-st-f,4281031018,833 9TH ST,F,2,2026-06-07
833-bay-st,4284001018,833 BAY ST,,2,2026-06-07
833-bay-st-1-2,4284001018,833 BAY ST,1/2,3,2026-06-07
833-cedar-st-1,4284005003,833 CEDAR ST,1,1,2026-06-07
833-cedar-st-2,4284005003,833 CEDAR ST,2,1,2026-06-07
833-cedar-st-3,4284005003,833 CEDAR ST,3,0,2026-06-07
833-cedar-st-4,4284005003,833 CEDAR ST,4,1,2026-06-07
833-cedar-st-5,4284005003,833 CEDAR ST,5,1,2026-06-07
833-euclid-st,4281015017,833 EUCLID ST,,1,2026-06-07
833-euclid-st-a,4281015017,833 EUCLID ST,A,1,2026-06-07
833-euclid-st-b,4281015017,833 EUCLID ST,B,1,2026-06-07
833-euclid-st-c,4281015017,833 EUCLID ST,C,1,2026-06-07
833-lincoln-blvd-1,4281032017,833 LINCOLN BLVD,1,2,2026-06-07
833-lincoln-blvd-10,4281032017,833 LINCOLN BLVD,10,2,2026-06-07
833-lincoln-blvd-2,4281032017,833 LINCOLN BLVD,2,1,2026-06-07
833-lincoln-blvd-3,4281032017,833 LINCOLN BLVD,3,2,2026-06-07
833-lincoln-blvd-4,4281032017,833 LINCOLN BLVD,4,2,2026-06-07
833-lincoln-blvd-5,4281032017,833 LINCOLN BLVD,5,2,2026-06-07
833-lincoln-blvd-6,4281032017,833 LINCOLN BLVD,6,1,2026-06-07
833-lincoln-blvd-7,4281032017,833 LINCOLN BLVD,7,2,2026-06-07
833-lincoln-blvd-8,4281032017,833 LINCOLN BLVD,8,1,2026-06-07
833-lincoln-blvd-9,4281032017,833 LINCOLN BLVD,9,0,2026-06-07
833-maple-st,4284007007,833 MAPLE ST,,3,2026-06-07
833-maple-st-1-2,4284007007,833 MAPLE ST,1/2,1,2026-06-07
833-ocean-ave-101,4292025061,833 OCEAN AVE,101,2,2026-06-07
833-ocean-ave-102,4292025062,833 OCEAN AVE,102,2,2026-06-07
833-ocean-ave-103,4292025063,833 OCEAN AVE,103,2,2026-06-07
833-ocean-ave-104,4292025064,833 OCEAN AVE,104,2,2026-06-07
833-ocean-ave-105,4292025065,833 OCEAN AVE,105,2,2026-06-07
833-ocean-ave-106,4292025066,833 OCEAN AVE,106,2,2026-06-07
833-ocean-ave-201,4292025067,833 OCEAN AVE,201,2,2026-06-07
833-ocean-ave-202,4292025068,833 OCEAN AVE,202,2,2026-06-07
833-ocean-ave-203,4292025069,833 OCEAN AVE,203,2,2026-06-07
833-ocean-ave-204,4292025070,833 OCEAN AVE,204,2,2026-06-07
833-ocean-ave-205,4292025071,833 OCEAN AVE,205,2,2026-06-07
833-ocean-ave-206,4292025072,833 OCEAN AVE,206,2,2026-06-07
833-ocean-ave-301,4292025073,833 OCEAN AVE,301,2,2026-06-07
833-ocean-ave-302,4292025074,833 OCEAN AVE,302,2,2026-06-07
833-ocean-ave-303,4292025075,833 OCEAN AVE,303,2,2026-06-07
833-ocean-ave-304,4292025076,833 OCEAN AVE,304,2,2026-06-07
833-ocean-ave-305,4292025077,833 OCEAN AVE,305,2,2026-06-07
833-ocean-ave-306,4292025078,833 OCEAN AVE,306,2,2026-06-07
833-pearl-st-a,4284004015,833 PEARL ST,A,1,2026-06-07
833-pearl-st-b,4284004015,833 PEARL ST,B,1,2026-06-07
833-pearl-st-c,4284004015,833 PEARL ST,C,1,2026-06-07
833-pearl-st-d,4284004015,833 PEARL ST,D,0,2026-06-07
833-pearl-st-e,4284004015,833 PEARL ST,E,0,2026-06-07
833-pearl-st-f,4284004015,833 PEARL ST,F,0,2026-06-07
834-10th-st-1,4281031006,834 10TH ST,1,1,2026-06-07
834-10th-st-10,4281031006,834 10TH ST,10,2,2026-06-07
834-10th-st-2,4281031006,834 10TH ST,2,0,2026-06-07
834-10th-st-3,4281031006,834 10TH ST,3,2,2026-06-07
834-10th-st-4,4281031006,834 10TH ST,4,1,2026-06-07
834-10th-st-5,4281031006,834 10TH ST,5,3,2026-06-07
834-10th-st-6,4281031006,834 10TH ST,6,1,2026-06-07
834-10th-st-7,4281031006,834 10TH ST,7,0,2026-06-07
834-10th-st-8,4281031006,834 10TH ST,8,2,2026-06-07
834-10th-st-9,4281031006,834 10TH ST,9,1,2026-06-07
834-12th-st,4281023008,834 12TH ST,,3,2026-06-07
834-12th-st-a,4281023008,834 12TH ST,A,0,2026-06-07
834-12th-st-b,4281023008,834 12TH ST,B,1,2026-06-07
834-12th-st-c,4281023008,834 12TH ST,C,1,2026-06-07
834-14th-st,4281015007,834 14TH ST,,1,2026-06-07
834-18th-st,4277008007,834 18TH ST,,2,2026-06-07
834-18th-st-a,4277008007,834 18TH ST,A,2,2026-06-07
834-2nd-st-1,4292025005,834 2ND ST,1,2,2026-06-07
834-2nd-st-10,4292025005,834 2ND ST,10,1,2026-06-07
834-2nd-st-11,4292025005,834 2ND ST,11,2,2026-06-07
834-2nd-st-12,4292025005,834 2ND ST,12,1,2026-06-07
834-2nd-st-14,4292025005,834 2ND ST,14,1,2026-06-07
834-2nd-st-15,4292025005,834 2ND ST,15,1,2026-06-07
834-2nd-st-16,4292025005,834 2ND ST,16,1,2026-06-07
834-2nd-st-2,4292025005,834 2ND ST,2,1,2026-06-07
834-2nd-st-3,4292025005,834 2ND ST,3,1,2026-06-07
834-2nd-st-4,4292025005,834 2ND ST,4,1,2026-06-07
834-2nd-st-5,4292025005,834 2ND ST,5,1,2026-06-07
834-2nd-st-6,4292025005,834 2ND ST,6,2,2026-06-07
834-2nd-st-7,4292025005,834 2ND ST,7,1,2026-06-07
834-2nd-st-8,4292025005,834 2ND ST,8,1,2026-06-07
834-2nd-st-9,4292025005,834 2ND ST,9,1,2026-06-07
834-4th-st-101,4292017033,834 4TH ST,101,2,2026-06-07
834-4th-st-102,4292017033,834 4TH ST,102,2,2026-06-07
834-4th-st-103,4292017033,834 4TH ST,103,3,2026-06-07
834-4th-st-104,4292017033,834 4TH ST,104,1,2026-06-07
834-4th-st-105,4292017033,834 4TH ST,105,1,2026-06-07
834-4th-st-106,4292017033,834 4TH ST,106,1,2026-06-07
834-4th-st-107,4292017033,834 4TH ST,107,1,2026-06-07
834-4th-st-108,4292017033,834 4TH ST,108,1,2026-06-07
834-4th-st-109,4292017033,834 4TH ST,109,1,2026-06-07
834-4th-st-110,4292017033,834 4TH ST,110,2,2026-06-07
834-4th-st-111,4292017033,834 4TH ST,111,2,2026-06-07
834-4th-st-201,4292017033,834 4TH ST,201,2,2026-06-07
834-4th-st-202,4292017033,834 4TH ST,202,2,2026-06-07
834-4th-st-204,4292017033,834 4TH ST,204,1,2026-06-07
834-4th-st-205,4292017033,834 4TH ST,205,1,2026-06-07
834-4th-st-206,4292017033,834 4TH ST,206,1,2026-06-07
834-4th-st-207,4292017033,834 4TH ST,207,1,2026-06-07
834-4th-st-208,4292017033,834 4TH ST,208,1,2026-06-07
834-4th-st-209,4292017033,834 4TH ST,209,1,2026-06-07
834-4th-st-210,4292017033,834 4TH ST,210,2,2026-06-07
834-4th-st-211,4292017033,834 4TH ST,211,2,2026-06-07
834-4th-st-301,4292017033,834 4TH ST,301,2,2026-06-07
834-4th-st-302,4292017033,834 4TH ST,302,2,2026-06-07
834-4th-st-303,4292017033,834 4TH ST,303,2,2026-06-07
834-4th-st-304,4292017033,834 4TH ST,304,1,2026-06-07
834-4th-st-305,4292017033,834 4TH ST,305,1,2026-06-07
834-4th-st-306,4292017033,834 4TH ST,306,2,2026-06-07
834-4th-st-307,4292017033,834 4TH ST,307,1,2026-06-07
834-4th-st-308,4292017033,834 4TH ST,308,1,2026-06-07
834-4th-st-309,4292017033,834 4TH ST,309,1,2026-06-07
834-4th-st-310,4292017033,834 4TH ST,310,2,2026-06-07
834-4th-st-311,4292017033,834 4TH ST,311,2,2026-06-07
834-5th-st,4292016007,834 5TH ST,,1,2026-06-07
834-5th-st-1-2,4292016007,834 5TH ST,1/2,1,2026-06-07
834-6th-st-101,4292009056,834 6TH ST,101,0,2026-06-07
834-6th-st-303,4292009065,834 6TH ST,303,0,2026-06-07
834-7th-st-1,4292008007,834 7TH ST,1,1,2026-06-07
834-7th-st-10,4292008007,834 7TH ST,10,4,2026-06-07
834-7th-st-2,4292008007,834 7TH ST,2,1,2026-06-07
834-7th-st-3,4292008007,834 7TH ST,3,1,2026-06-07
834-7th-st-4,4292008007,834 7TH ST,4,1,2026-06-07
834-7th-st-5,4292008007,834 7TH ST,5,2,2026-06-07
834-7th-st-6,4292008007,834 7TH ST,6,2,2026-06-07
834-7th-st-7,4292008007,834 7TH ST,7,2,2026-06-07
834-7th-st-8,4292008007,834 7TH ST,8,2,2026-06-07
834-7th-st-9,4292008007,834 7TH ST,9,2,2026-06-07
834-9th-st-a,4281032007,834 9TH ST,A,1,2026-06-07
834-9th-st-b,4281032007,834 9TH ST,B,1,2026-06-07
834-9th-st-c,4281032007,834 9TH ST,C,1,2026-06-07
834-9th-st-d,4281032007,834 9TH ST,D,2,2026-06-07
834-grant-st-1,4284003010,834 GRANT ST,1,2,2026-06-07
834-grant-st-2,4284003010,834 GRANT ST,2,1,2026-06-07
834-grant-st-3,4284003010,834 GRANT ST,3,1,2026-06-07
834-grant-st-4,4284003010,834 GRANT ST,4,2,2026-06-07
834-grant-st-5,4284003010,834 GRANT ST,5,1,2026-06-07
834-grant-st-6,4284003010,834 GRANT ST,6,1,2026-06-07
834-lincoln-blvd-1,4292001008,834 LINCOLN BLVD,1,2,2026-06-07
834-lincoln-blvd-2,4292001008,834 LINCOLN BLVD,2,1,2026-06-07
834-lincoln-blvd-3,4292001008,834 LINCOLN BLVD,3,2,2026-06-07
834-lincoln-blvd-4,4292001008,834 LINCOLN BLVD,4,3,2026-06-07
834-lincoln-blvd-5,4292001008,834 LINCOLN BLVD,5,1,2026-06-07
834-lincoln-blvd-6,4292001008,834 LINCOLN BLVD,6,2,2026-06-07
834-lincoln-blvd-7,4292001008,834 LINCOLN BLVD,7,2,2026-06-07
834-lincoln-blvd-a,4292001008,834 LINCOLN BLVD,A,1,2026-06-07
834-lincoln-blvd-b,4292001008,834 LINCOLN BLVD,B,1,2026-06-07
834-maple-st,4284008013,834 MAPLE ST,,4,2026-06-07
834-maple-st-1-2,4284008013,834 MAPLE ST,1/2,1,2026-06-07
834-pearl-st-a,4284005012,834 PEARL ST,A,1,2026-06-07
834-pearl-st-b,4284005012,834 PEARL ST,B,3,2026-06-07
834-pearl-st-c,4284005012,834 PEARL ST,C,0,2026-06-07
835-4th-st-101,4292016018,835 4TH ST,101,0,2026-06-07
835-4th-st-102,4292016018,835 4TH ST,102,1,2026-06-07
835-4th-st-103,4292016018,835 4TH ST,103,0,2026-06-07
835-4th-st-104,4292016018,835 4TH ST,104,0,2026-06-07
835-4th-st-201,4292016018,835 4TH ST,201,2,2026-06-07
835-4th-st-202,4292016018,835 4TH ST,202,1,2026-06-07
835-4th-st-203,4292016018,835 4TH ST,203,1,2026-06-07
835-4th-st-204,4292016018,835 4TH ST,204,1,2026-06-07
835-4th-st-205,4292016018,835 4TH ST,205,0,2026-06-07
835-4th-st-206,4292016018,835 4TH ST,206,1,2026-06-07
835-4th-st-207,4292016018,835 4TH ST,207,0,2026-06-07
835-4th-st-208,4292016018,835 4TH ST,208,2,2026-06-07
835-4th-st-209,4292016018,835 4TH ST,209,1,2026-06-07
835-4th-st-301,4292016018,835 4TH ST,301,2,2026-06-07
835-4th-st-302,4292016018,835 4TH ST,302,1,2026-06-07
835-4th-st-303,4292016018,835 4TH ST,303,1,2026-06-07
835-4th-st-304,4292016018,835 4TH ST,304,1,2026-06-07
835-4th-st-305,4292016018,835 4TH ST,305,1,2026-06-07
835-4th-st-306,4292016018,835 4TH ST,306,1,2026-06-07
835-4th-st-307,4292016018,835 4TH ST,307,0,2026-06-07
835-4th-st-308,4292016018,835 4TH ST,308,1,2026-06-07
835-4th-st-309,4292016018,835 4TH ST,309,1,2026-06-07
835-7th-st,4292001018,835 7TH ST,,1,2026-06-07
835-7th-st-a,4292001018,835 7TH ST,A,2,2026-06-07
835-ashland-ave-1,4285012013,835 ASHLAND AVE,1,2,2026-06-07
835-ashland-ave-2,4285012013,835 ASHLAND AVE,2,2,2026-06-07
835-ashland-ave-3,4285012013,835 ASHLAND AVE,3,1,2026-06-07
835-ashland-ave-4,4285012013,835 ASHLAND AVE,4,2,2026-06-07
835-ashland-ave-5,4285012013,835 ASHLAND AVE,5,2,2026-06-07
835-ashland-ave-6,4285012013,835 ASHLAND AVE,6,1,2026-06-07
835-ashland-ave-7,4285012013,835 ASHLAND AVE,7,2,2026-06-07
835-ashland-ave-8,4285012013,835 ASHLAND AVE,8,2,2026-06-07
835-ashland-ave-9,4285012013,835 ASHLAND AVE,9,2,2026-06-07
835-bay-st-1,4284001017,835 BAY ST,1,2,2026-06-07
835-bay-st-2,4284001017,835 BAY ST,2,2,2026-06-07
835-bay-st-3,4284001017,835 BAY ST,3,2,2026-06-07
835-bay-st-4,4284001017,835 BAY ST,4,2,2026-06-07
835-cedar-st,4284005002,835 CEDAR ST,,2,2026-06-07
835-cedar-st-1-2,4284005002,835 CEDAR ST,1/2,1,2026-06-07
835-hill-st-1,4285001005,835 HILL ST,1,3,2026-06-07
835-hill-st-2,4285001005,835 HILL ST,2,2,2026-06-07
835-hill-st-3,4285001005,835 HILL ST,3,2,2026-06-07
835-hill-st-4,4285001005,835 HILL ST,4,2,2026-06-07
835-hill-st-5,4285001005,835 HILL ST,5,2,2026-06-07
835-hill-st-6,4285001005,835 HILL ST,6,2,2026-06-07
835-hill-st-7,4285001005,835 HILL ST,7,2,2026-06-07
835-pacific-st-1,4284003015,835 PACIFIC ST,1,0,2026-06-07
835-pacific-st-2,4284003015,835 PACIFIC ST,2,0,2026-06-07
835-pacific-st-3,4284003015,835 PACIFIC ST,3,0,2026-06-07
835-pacific-st-4,4284003015,835 PACIFIC ST,4,0,2026-06-07
835-pacific-st-5,4284003015,835 PACIFIC ST,5,2,2026-06-07
835-pacific-st-6,4284003015,835 PACIFIC ST,6,0,2026-06-07
835-pacific-st-7,4284003015,835 PACIFIC ST,7,0,2026-06-07
835-pacific-st-8,4284003015,835 PACIFIC ST,8,0,2026-06-07
836-14th-st,4281015007,836 14TH ST,,2,2026-06-07
836-14th-st-1-2,4281015007,836 14TH ST,1/2,2,2026-06-07
836-14th-st-a,4281015007,836 14TH ST,A,0,2026-06-07
836-18th-st,4277008007,836 18TH ST,,1,2026-06-07
836-18th-st-a,4277008007,836 18TH ST,A,1,2026-06-07
836-5th-st,4292016007,836 5TH ST,,1,2026-06-07
836-5th-st-a,4292016007,836 5TH ST,A,0,2026-06-07
836-5th-st-b,4292016007,836 5TH ST,B,0,2026-06-07
836-ashland-ave-1,4285027025,836 ASHLAND AVE,1,2,2026-06-07
836-ashland-ave-2,4285027025,836 ASHLAND AVE,2,2,2026-06-07
836-ashland-ave-3,4285027025,836 ASHLAND AVE,3,3,2026-06-07
836-ashland-ave-4,4285027025,836 ASHLAND AVE,4,2,2026-06-07
836-ashland-ave-5,4285027025,836 ASHLAND AVE,5,2,2026-06-07
836-ashland-ave-6,4285027025,836 ASHLAND AVE,6,2,2026-06-07
836-ashland-ave-7,4285027025,836 ASHLAND AVE,7,2,2026-06-07
836-pacific-st,4284004010,836 PACIFIC ST,,0,2026-06-07
837-10th-st-1,4281024047,837 10TH ST,1,2,2026-06-07
837-10th-st-10,4281024056,837 10TH ST,10,1,2026-06-07
837-10th-st-2,4281024048,837 10TH ST,2,2,2026-06-07
837-10th-st-3,4281024049,837 10TH ST,3,1,2026-06-07
837-10th-st-4,4281024050,837 10TH ST,4,1,2026-06-07
837-10th-st-5,4281024051,837 10TH ST,5,1,2026-06-07
837-10th-st-6,4281024052,837 10TH ST,6,2,2026-06-07
837-10th-st-7,4281024053,837 10TH ST,7,2,2026-06-07
837-10th-st-8,4281024054,837 10TH ST,8,1,2026-06-07
837-10th-st-9,4281024055,837 10TH ST,9,1,2026-06-07
837-11th-st-1,4281023063,837 11TH ST,1,2,2026-06-07
837-11th-st-10,4281023072,837 11TH ST,10,2,2026-06-07
837-11th-st-2,4281023064,837 11TH ST,2,1,2026-06-07
837-11th-st-3,4281023065,837 11TH ST,3,1,2026-06-07
837-11th-st-4,4281023066,837 11TH ST,4,2,2026-06-07
837-11th-st-5,4281023067,837 11TH ST,5,2,2026-06-07
837-11th-st-6,4281023068,837 11TH ST,6,1,2026-06-07
837-11th-st-7,4281023069,837 11TH ST,7,1,2026-06-07
837-11th-st-8,4281023070,837 11TH ST,8,2,2026-06-07
837-11th-st-9,4281023071,837 11TH ST,9,2,2026-06-07
837-12th-st-a,4281016013,837 12TH ST,A,3,2026-06-07
837-12th-st-b,4281016013,837 12TH ST,B,1,2026-06-07
837-12th-st-c,4281016013,837 12TH ST,C,1,2026-06-07
837-12th-st-d,4281016013,837 12TH ST,D,1,2026-06-07
837-19th-st,4277006020,837 19TH ST,,2,2026-06-07
837-19th-st-a,4277006020,837 19TH ST,A,2,2026-06-07
837-21st-st,4277004017,837 21ST ST,,1,2026-06-07
837-2nd-st-101,4292024031,837 2ND ST,101,2,2026-06-07
837-2nd-st-102,4292024032,837 2ND ST,102,2,2026-06-07
837-2nd-st-103,4292024033,837 2ND ST,103,2,2026-06-07
837-2nd-st-104,4292024034,837 2ND ST,104,2,2026-06-07
837-2nd-st-105,4292024035,837 2ND ST,105,2,2026-06-07
837-2nd-st-106,4292024036,837 2ND ST,106,2,2026-06-07
837-3rd-st-101,4292017026,837 3RD ST,101,2,2026-06-07
837-3rd-st-103,4292017026,837 3RD ST,103,2,2026-06-07
837-3rd-st-104,4292017026,837 3RD ST,104,2,2026-06-07
837-3rd-st-105,4292017026,837 3RD ST,105,1,2026-06-07
837-3rd-st-106,4292017026,837 3RD ST,106,2,2026-06-07
837-3rd-st-107,4292017026,837 3RD ST,107,2,2026-06-07
837-3rd-st-108,4292017026,837 3RD ST,108,2,2026-06-07
837-3rd-st-109,4292017026,837 3RD ST,109,2,2026-06-07
837-3rd-st-201,4292017026,837 3RD ST,201,2,2026-06-07
837-3rd-st-202,4292017026,837 3RD ST,202,2,2026-06-07
837-3rd-st-203,4292017026,837 3RD ST,203,2,2026-06-07
837-3rd-st-204,4292017026,837 3RD ST,204,2,2026-06-07
837-3rd-st-205,4292017026,837 3RD ST,205,1,2026-06-07
837-3rd-st-206,4292017026,837 3RD ST,206,1,2026-06-07
837-3rd-st-207,4292017026,837 3RD ST,207,2,2026-06-07
837-3rd-st-208,4292017026,837 3RD ST,208,2,2026-06-07
837-3rd-st-209,4292017026,837 3RD ST,209,2,2026-06-07
837-3rd-st-301,4292017026,837 3RD ST,301,2,2026-06-07
837-3rd-st-302,4292017026,837 3RD ST,302,2,2026-06-07
837-3rd-st-303,4292017026,837 3RD ST,303,2,2026-06-07
837-3rd-st-304,4292017026,837 3RD ST,304,2,2026-06-07
837-3rd-st-305,4292017026,837 3RD ST,305,1,2026-06-07
837-3rd-st-306,4292017026,837 3RD ST,306,1,2026-06-07
837-3rd-st-307,4292017026,837 3RD ST,307,2,2026-06-07
837-3rd-st-308,4292017026,837 3RD ST,308,1,2026-06-07
837-3rd-st-309,4292017026,837 3RD ST,309,2,2026-06-07
837-5th-st,4292009019,837 5TH ST,,2,2026-06-07
837-5th-st-a,4292009019,837 5TH ST,A,2,2026-06-07
837-5th-st-b,4292009019,837 5TH ST,B,2,2026-06-07
837-6th-st-1,4292008015,837 6TH ST,1,2,2026-06-07
837-6th-st-2,4292008015,837 6TH ST,2,2,2026-06-07
837-6th-st-3,4292008015,837 6TH ST,3,2,2026-06-07
837-6th-st-4,4292008015,837 6TH ST,4,3,2026-06-07
837-7th-st-101,4292001017,837 7TH ST,101,2,2026-06-07
837-7th-st-102,4292001017,837 7TH ST,102,2,2026-06-07
837-7th-st-103,4292001017,837 7TH ST,103,1,2026-06-07
837-7th-st-104,4292001017,837 7TH ST,104,1,2026-06-07
837-7th-st-105,4292001017,837 7TH ST,105,2,2026-06-07
837-7th-st-201,4292001017,837 7TH ST,201,4,2026-06-07
837-7th-st-202,4292001017,837 7TH ST,202,2,2026-06-07
837-7th-st-203,4292001017,837 7TH ST,203,1,2026-06-07
837-7th-st-204,4292001017,837 7TH ST,204,1,2026-06-07
837-7th-st-205,4292001017,837 7TH ST,205,2,2026-06-07
837-9th-st-a,4281031017,837 9TH ST,A,2,2026-06-07
837-9th-st-b,4281031017,837 9TH ST,B,1,2026-06-07
837-9th-st-c,4281031017,837 9TH ST,C,1,2026-06-07
837-9th-st-d,4281031017,837 9TH ST,D,1,2026-06-07
837-9th-st-e,4281031017,837 9TH ST,E,0,2026-06-07
837-9th-st-f,4281031017,837 9TH ST,F,1,2026-06-07
837-cedar-st,4284005002,837 CEDAR ST,,2,2026-06-07
837-cedar-st-1-2,4284005002,837 CEDAR ST,1/2,1,2026-06-07
837-euclid-st,4281015016,837 EUCLID ST,,1,2026-06-07
837-euclid-st-a,4281015016,837 EUCLID ST,A,1,2026-06-07
837-euclid-st-b,4281015016,837 EUCLID ST,B,1,2026-06-07
837-euclid-st-c,4281015016,837 EUCLID ST,C,1,2026-06-07
