unit_id,apn,address,unit_label,prev_observed_at,observed_at,old_mar_cents,new_mar_cents,delta_cents,delta_pct,old_tenancy,new_tenancy,reason,mar_status_change
2911-colorado-ave-b,4267025022,2911 COLORADO AVE,B,2023-07-19,2026-06-07,290000,320000,30000,10.3,2022-03-16,2025-08-01,new_tenancy,
2911-pico-blvd-b,4274032019,2911 PICO BLVD,B,2023-07-19,2026-06-07,160000,96500,-63500,-39.7,2021-12-21,,new_tenancy,
2911-pico-blvd-c,4274032019,2911 PICO BLVD,C,2023-07-19,2026-06-07,108200,173300,65100,60.2,,2022-05-01,new_tenancy,
2911-virginia-ave,4268021038,2911 VIRGINIA AVE,,2023-07-19,2026-06-07,231600,250800,19200,8.3,,,mar_adjustment,
2912-11th-st-1,4285027060,2912 11TH ST,1,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
2912-11th-st-2,4285027061,2912 11TH ST,2,2023-07-19,2026-06-07,95200,103100,7900,8.3,,,mar_adjustment,
2912-11th-st-3,4285027062,2912 11TH ST,3,2023-07-19,2026-06-07,95200,103100,7900,8.3,,,mar_adjustment,
2912-11th-st-4,4285027057,2912 11TH ST,4,2023-07-19,2026-06-07,98000,106100,8100,8.3,,,mar_adjustment,
2912-11th-st-5,4285027063,2912 11TH ST,5,2023-07-19,2026-06-07,93000,100800,7800,8.4,,,mar_adjustment,
2912-11th-st-6,4285027059,2912 11TH ST,6,2023-07-19,2026-06-07,185100,200500,15400,8.3,,,mar_adjustment,
2913-10th-st-a,4285027072,2913 10TH ST,A,2023-07-19,2026-06-07,100500,103300,2800,2.8,,,mar_adjustment,
2913-10th-st-b,4285027072,2913 10TH ST,B,2023-07-19,2026-06-07,264100,270800,6700,2.5,2008-04-01,2008-04-01,mar_adjustment,
2913-10th-st-c,4285027072,2913 10TH ST,C,2023-07-19,2026-06-07,303100,309800,6700,2.2,2012-12-01,2012-12-01,mar_adjustment,
2913-2nd-st,4287024019,2913 2ND ST,,2023-07-19,2026-06-07,239800,259700,19900,8.3,2003-06-01,2003-06-01,mar_adjustment,
2913-2nd-st-1-2,4287024019,2913 2ND ST,1/2,2023-07-19,2026-06-07,262500,282800,20300,7.7,1999-06-01,1999-06-01,mar_adjustment,
2913-2nd-st-a,4287024019,2913 2ND ST,A,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
2913-2nd-st-b,4287024019,2913 2ND ST,B,2023-07-19,2026-06-07,240900,260900,20000,8.3,1999-06-01,1999-06-01,mar_adjustment,
2913-2nd-st-c,4287024019,2913 2ND ST,C,2023-07-19,2026-06-07,229200,248300,19100,8.3,1999-06-01,1999-06-01,mar_adjustment,
2914-arizona-ave-1,4267011005,2914 ARIZONA AVE,1,2023-07-19,2026-06-07,115900,483600,367700,317.3,,2023-04-19,new_tenancy,
2914-arizona-ave-2,4267011005,2914 ARIZONA AVE,2,2023-07-19,2026-06-07,96200,343600,247400,257.2,,2023-07-01,new_tenancy,
2914-arizona-ave-3,4267011005,2914 ARIZONA AVE,3,2023-07-19,2026-06-07,278500,343600,65100,23.4,2018-06-01,2023-06-24,new_tenancy,
2914-arizona-ave-4,4267011005,2914 ARIZONA AVE,4,2023-07-19,2026-06-07,96200,104200,8000,8.3,,,mar_adjustment,
2914-arizona-ave-5,4267011005,2914 ARIZONA AVE,5,2023-07-19,2026-06-07,109700,118900,9200,8.4,,,mar_adjustment,
2914-arizona-ave-6,4267011005,2914 ARIZONA AVE,6,2023-07-19,2026-06-07,273100,463100,190000,69.6,2013-01-01,2023-05-27,new_tenancy,
2914-highland-ave-c,4287026040,2914 HIGHLAND AVE,C,2023-07-19,2026-06-07,69000,74700,5700,8.3,,,mar_adjustment,
2914-highland-ave-d,4287026040,2914 HIGHLAND AVE,D,2023-07-19,2026-06-07,63900,69300,5400,8.5,,,mar_adjustment,
2915-2nd-st-a,4287024020,2915 2ND ST,A,2023-07-19,2026-06-07,215000,219900,4900,2.3,2022-11-04,2024-07-20,new_tenancy,
2915-2nd-st-b,4287024020,2915 2ND ST,B,2023-07-19,2026-06-07,193700,209800,16100,8.3,2020-08-29,2020-08-29,mar_adjustment,
2915-2nd-st-c,4287024020,2915 2ND ST,C,2023-07-19,2026-06-07,210000,227500,17500,8.3,2022-04-15,2022-04-15,mar_adjustment,
2915-2nd-st-d,4287024020,2915 2ND ST,D,2023-07-19,2026-06-07,190600,206400,15800,8.3,2021-04-15,2021-04-15,mar_adjustment,
2915-2nd-st-e,4287024020,2915 2ND ST,E,2023-07-19,2026-06-07,207100,210000,2900,1.4,2019-03-16,2025-06-15,new_tenancy,
2915-2nd-st-f,4287024020,2915 2ND ST,F,2023-07-19,2026-06-07,210000,72700,-137300,-65.4,2023-01-15,2025-01-21,new_tenancy,
2915-2nd-st-g,4287024020,2915 2ND ST,G,2023-07-19,2026-06-07,190600,206400,15800,8.3,2021-06-01,2021-06-01,mar_adjustment,
2915-2nd-st-h,4287024020,2915 2ND ST,H,2023-07-19,2026-06-07,66300,210000,143700,216.7,,2025-05-01,new_tenancy,
2915-broadway,4267018024,2915 BROADWAY,,2023-07-19,2026-06-07,235000,254500,19500,8.3,2022-02-01,2022-02-01,mar_adjustment,
2916-10th-st,4285027071,2916 10TH ST,,2023-07-19,2026-06-07,115900,125500,9600,8.3,,,mar_adjustment,
2917-colorado-ave-1,4267025023,2917 COLORADO AVE,1,2023-07-19,2026-06-07,178100,192900,14800,8.3,1999-11-01,1999-11-01,mar_adjustment,
2917-colorado-ave-2,4267025023,2917 COLORADO AVE,2,2023-07-19,2026-06-07,71300,77200,5900,8.3,,,mar_adjustment,
2917-colorado-ave-3,4267025023,2917 COLORADO AVE,3,2023-07-19,2026-06-07,178100,192900,14800,8.3,2000-04-01,2000-04-01,mar_adjustment,
2917-colorado-ave-4,4267025023,2917 COLORADO AVE,4,2023-07-19,2026-06-07,71300,77200,5900,8.3,,,mar_adjustment,
2917-colorado-ave-5,4267025023,2917 COLORADO AVE,5,2023-07-19,2026-06-07,105200,113900,8700,8.3,,,mar_adjustment,
2917-pico-blvd-1-2,4274032016,2917 PICO BLVD,1/2,2023-07-19,2026-06-07,0,133900,133900,,,2021-02-01,new_tenancy,reinstated
2917-pico-blvd-1-4,4274032016,2917 PICO BLVD,1/4,2023-07-19,2026-06-07,118100,127900,9800,8.3,2017-07-01,2017-07-01,mar_adjustment,
2918-6th-st-1,4287026029,2918 6TH ST,1,2023-07-19,2026-06-07,105200,113900,8700,8.3,,,mar_adjustment,
2918-6th-st-2,4287026029,2918 6TH ST,2,2023-07-19,2026-06-07,99300,107600,8300,8.4,,,mar_adjustment,
2918-6th-st-3,4287026029,2918 6TH ST,3,2023-07-19,2026-06-07,96200,104200,8000,8.3,,,mar_adjustment,
2918-montana-ave,4266012059,2918 MONTANA AVE,,2023-07-19,2026-06-07,69100,74800,5700,8.2,,,mar_adjustment,
2918-montana-ave-a,4266012059,2918 MONTANA AVE,A,2023-07-19,2026-06-07,179300,194200,14900,8.3,2011-07-01,2011-07-01,mar_adjustment,
2918-montana-ave-b,4266012059,2918 MONTANA AVE,B,2023-07-19,2026-06-07,104100,112700,8600,8.3,2014-02-01,2014-02-01,mar_adjustment,
2919-pico-blvd-1-4,4274032016,2919 PICO BLVD,1/4,2023-07-19,2026-06-07,118100,127900,9800,8.3,2017-06-01,2017-06-01,mar_adjustment,
2920-11th-st-4,4285027039,2920 11TH ST,4,2023-07-19,2026-06-07,241000,261000,20000,8.3,,,mar_adjustment,
2920-broadway-a,4267025003,2920 BROADWAY,A,2023-07-19,2026-06-07,123100,133300,10200,8.3,2000-05-01,2000-05-01,mar_adjustment,
2920-broadway-b,4267025003,2920 BROADWAY,B,2023-07-19,2026-06-07,115700,125300,9600,8.3,2002-03-01,2002-03-01,mar_adjustment,
2920-broadway-c,4267025003,2920 BROADWAY,C,2023-07-19,2026-06-07,100600,108900,8300,8.3,,,mar_adjustment,
2920-broadway-d,4267025003,2920 BROADWAY,D,2023-07-19,2026-06-07,128800,139500,10700,8.3,2004-04-04,2004-04-04,mar_adjustment,
2921-10th-st-1,4285027065,2921 10TH ST,1,2023-07-19,2026-06-07,152000,164700,12700,8.4,,,mar_adjustment,
2921-10th-st-2,4285027066,2921 10TH ST,2,2023-07-19,2026-06-07,108500,117400,8900,8.2,,,mar_adjustment,
2921-10th-st-3,4285027067,2921 10TH ST,3,2023-07-19,2026-06-07,138200,149800,11600,8.4,,,mar_adjustment,
2921-10th-st-4,4285027068,2921 10TH ST,4,2023-07-19,2026-06-07,145300,157400,12100,8.3,,,mar_adjustment,
2921-10th-st-5,4285027069,2921 10TH ST,5,2023-07-19,2026-06-07,131800,142800,11000,8.3,,,mar_adjustment,
2921-10th-st-6,4285027070,2921 10TH ST,6,2023-07-19,2026-06-07,91800,99400,7600,8.3,,,mar_adjustment,
2921-arizona-ave-1,4267004023,2921 ARIZONA AVE,1,2023-07-19,2026-06-07,299500,319800,20300,6.8,2021-10-01,2021-10-01,mar_adjustment,
2921-arizona-ave-10,4267004023,2921 ARIZONA AVE,10,2023-07-19,2026-06-07,299500,365900,66400,22.2,2021-09-01,2024-03-29,new_tenancy,
2921-arizona-ave-2,4267004023,2921 ARIZONA AVE,2,2023-07-19,2026-06-07,289500,309800,20300,7.0,2021-10-05,2021-10-05,mar_adjustment,
2921-arizona-ave-3,4267004023,2921 ARIZONA AVE,3,2023-07-19,2026-06-07,143700,155600,11900,8.3,,,mar_adjustment,
2921-arizona-ave-4,4267004023,2921 ARIZONA AVE,4,2023-07-19,2026-06-07,128600,139300,10700,8.3,,,mar_adjustment,
2921-arizona-ave-5,4267004023,2921 ARIZONA AVE,5,2023-07-19,2026-06-07,219300,356000,136700,62.3,2009-07-01,2024-07-19,new_tenancy,
2921-arizona-ave-6,4267004023,2921 ARIZONA AVE,6,2023-07-19,2026-06-07,296500,316800,20300,6.8,2021-05-21,2021-05-21,mar_adjustment,
2921-arizona-ave-7,4267004023,2921 ARIZONA AVE,7,2023-07-19,2026-06-07,306500,326800,20300,6.6,2020-10-01,2020-10-01,mar_adjustment,
2921-arizona-ave-8,4267004023,2921 ARIZONA AVE,8,2023-07-19,2026-06-07,219300,219900,600,0.3,2009-05-01,2009-05-01,mar_adjustment,
2921-arizona-ave-9,4267004023,2921 ARIZONA AVE,9,2023-07-19,2026-06-07,266500,286800,20300,7.6,2021-03-01,2021-03-01,mar_adjustment,
2921-virginia-ave,4268021036,2921 VIRGINIA AVE,,2023-07-19,2026-06-07,231600,250800,19200,8.3,,,mar_adjustment,
2922-2nd-st-a,4288004007,2922 2ND ST,A,2023-07-19,2026-06-07,163700,177300,13600,8.3,2009-10-16,2009-10-16,mar_adjustment,
2922-2nd-st-b,4288004007,2922 2ND ST,B,2023-07-19,2026-06-07,109600,118800,9200,8.4,,,mar_adjustment,
2922-2nd-st-c,4288004007,2922 2ND ST,C,2023-07-19,2026-06-07,109600,118800,9200,8.4,,,mar_adjustment,
2922-2nd-st-d,4288004007,2922 2ND ST,D,2023-07-19,2026-06-07,207200,224400,17200,8.3,2015-03-01,2015-03-01,mar_adjustment,
2922-2nd-st-e,4288004007,2922 2ND ST,E,2023-07-19,2026-06-07,72200,78200,6000,8.3,,,mar_adjustment,
2922-arizona-ave,4267011003,2922 ARIZONA AVE,,2023-07-19,2026-06-07,302000,399500,97500,32.3,2020-10-31,2025-05-30,new_tenancy,
2922-arizona-ave-a,4267011003,2922 ARIZONA AVE,A,2023-07-19,2026-06-07,240400,260000,19600,8.2,2019-10-22,2025-07-01,new_tenancy,
2922-arizona-ave-b,4267011003,2922 ARIZONA AVE,B,2023-07-19,2026-06-07,260400,285000,24600,9.4,2020-07-21,2024-09-24,new_tenancy,
2922-arizona-ave-c,4267011003,2922 ARIZONA AVE,C,2023-07-19,2026-06-07,226100,250000,23900,10.6,2020-12-04,2025-08-16,new_tenancy,
2922-arizona-ave-d,4267011003,2922 ARIZONA AVE,D,2023-07-19,2026-06-07,245900,265500,19600,8.0,2019-10-24,2023-12-01,new_tenancy,
2922-arizona-ave-e,4267011003,2922 ARIZONA AVE,E,2023-07-19,2026-06-07,274500,294800,20300,7.4,2021-04-17,2021-04-17,mar_adjustment,
2922-delaware-ave,4268021019,2922 DELAWARE AVE,,2023-07-19,2026-06-07,108600,117500,8900,8.2,,,mar_adjustment,
2922-highland-ave,4287026037,2922 HIGHLAND AVE,,2023-07-19,2026-06-07,93000,100800,7800,8.4,,,mar_adjustment,
2922-pico-blvd-a,4270005046,2922 PICO BLVD,A,2023-07-19,2026-06-07,175000,189600,14600,8.3,2022-03-21,2022-03-21,mar_adjustment,
2922-pico-blvd-b,4270005046,2922 PICO BLVD,B,2023-07-19,2026-06-07,133400,162800,29400,22.0,2021-08-01,2023-05-01,new_tenancy,
2922-pico-blvd-c,4270005046,2922 PICO BLVD,C,2023-07-19,2026-06-07,135000,145000,10000,7.4,2022-02-01,2026-04-01,new_tenancy,
2922-pico-blvd-e,4270005046,2922 PICO BLVD,E,2023-07-19,2026-06-07,143700,155600,11900,8.3,2021-04-05,2021-04-05,mar_adjustment,
2922-pico-blvd-f,4270005046,2922 PICO BLVD,F,2023-07-19,2026-06-07,78100,84600,6500,8.3,,,mar_adjustment,
2922-pico-blvd-g,4270005046,2922 PICO BLVD,G,2023-07-19,2026-06-07,67800,73500,5700,8.4,,,mar_adjustment,
2922-pico-blvd-h,4270005046,2922 PICO BLVD,H,2023-07-19,2026-06-07,131700,142700,11000,8.4,2005-02-01,2005-02-01,mar_adjustment,
2922-pico-blvd-i,4270005046,2922 PICO BLVD,I,2023-07-19,2026-06-07,116800,126500,9700,8.3,2019-07-01,2019-07-01,mar_adjustment,
2922-pico-blvd-j,4270005046,2922 PICO BLVD,J,2023-07-19,2026-06-07,135700,149500,13800,10.2,2019-12-05,2026-04-15,new_tenancy,
2922-pico-blvd-k,4270005046,2922 PICO BLVD,K,2023-07-19,2026-06-07,149200,161600,12400,8.3,2020-03-16,2020-03-16,mar_adjustment,
2922-pico-blvd-l,4270005046,2922 PICO BLVD,L,2023-07-19,2026-06-07,143700,155600,11900,8.3,2021-06-01,2021-06-01,mar_adjustment,
2922-pico-blvd-m,4270005046,2922 PICO BLVD,M,2023-07-19,2026-06-07,141600,153500,11900,8.4,2020-12-01,2020-12-01,mar_adjustment,
2922-pico-blvd-n,4270005046,2922 PICO BLVD,N,2023-07-19,2026-06-07,122200,132400,10200,8.3,2016-10-01,2016-10-01,mar_adjustment,
2922-pico-blvd-o,4270005046,2922 PICO BLVD,O,2023-07-19,2026-06-07,130600,141500,10900,8.3,2007-05-15,2007-05-15,mar_adjustment,
2924-2nd-st,4288004029,2924 2ND ST,,2023-07-19,2026-06-07,171500,185800,14300,8.3,,,mar_adjustment,
2924-2nd-st-1-2,4288004029,2924 2ND ST,1/2,2023-07-19,2026-06-07,324500,344800,20300,6.3,2016-10-01,2016-10-01,mar_adjustment,
2924-arizona-ave-a,4267011002,2924 ARIZONA AVE,A,2023-07-19,2026-06-07,258400,278700,20300,7.9,2020-01-18,2020-01-18,mar_adjustment,
2924-arizona-ave-c,4267011002,2924 ARIZONA AVE,C,2023-07-19,2026-06-07,236400,283100,46700,19.8,2020-10-21,2023-08-28,new_tenancy,
2924-arizona-ave-d,4267011002,2924 ARIZONA AVE,D,2023-07-19,2026-06-07,243500,263600,20100,8.3,2015-12-18,2015-12-18,mar_adjustment,
2924-exposition-blvd-1,4268022005,2924 EXPOSITION BLVD,1,2023-07-19,2026-06-07,66300,158900,92600,139.7,,2019-09-01,new_tenancy,
2924-exposition-blvd-2,4268022005,2924 EXPOSITION BLVD,2,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
2924-exposition-blvd-3,4268022005,2924 EXPOSITION BLVD,3,2023-07-19,2026-06-07,133400,144400,11000,8.2,2014-04-01,2014-04-01,mar_adjustment,
2924-exposition-blvd-4,4268022005,2924 EXPOSITION BLVD,4,2023-07-19,2026-06-07,182900,198100,15200,8.3,2007-02-01,2007-02-01,mar_adjustment,
2924-highland-ave-a,4287026037,2924 HIGHLAND AVE,A,2023-07-19,2026-06-07,72600,78600,6000,8.3,,,mar_adjustment,
2924-highland-ave-b,4287026037,2924 HIGHLAND AVE,B,2023-07-19,2026-06-07,79900,86500,6600,8.3,,,mar_adjustment,
2925-4th-st-1,4287026044,2925 4TH ST,1,2023-07-19,2026-06-07,225000,243700,18700,8.3,2021-12-30,2021-12-30,mar_adjustment,
2925-4th-st-10,4287026044,2925 4TH ST,10,2023-07-19,2026-06-07,179300,194200,14900,8.3,2013-09-15,2013-09-15,mar_adjustment,
2925-4th-st-11,4287026044,2925 4TH ST,11,2023-07-19,2026-06-07,93400,101200,7800,8.4,,,mar_adjustment,
2925-4th-st-12,4287026044,2925 4TH ST,12,2023-07-19,2026-06-07,252000,265600,13600,5.4,2023-02-08,2023-02-08,mar_adjustment,
2925-4th-st-12a,4287026044,2925 4TH ST,12A,2023-07-19,2026-06-07,192500,210000,17500,9.1,2022-06-30,2024-12-03,new_tenancy,
2925-4th-st-14,4287026044,2925 4TH ST,14,2023-07-19,2026-06-07,259500,279800,20300,7.8,2022-08-26,2022-08-26,mar_adjustment,
2925-4th-st-15,4287026044,2925 4TH ST,15,2023-07-19,2026-06-07,79500,273100,193600,243.5,,2023-06-05,new_tenancy,
2925-4th-st-16,4287026044,2925 4TH ST,16,2023-07-19,2026-06-07,206000,235000,29000,14.1,2021-08-01,2025-11-24,new_tenancy,
2925-4th-st-17,4287026044,2925 4TH ST,17,2023-07-19,2026-06-07,200900,217600,16700,8.3,2021-01-21,2021-01-21,mar_adjustment,
2925-4th-st-18,4287026044,2925 4TH ST,18,2023-07-19,2026-06-07,90200,97700,7500,8.3,,,mar_adjustment,
2925-4th-st-19,4287026044,2925 4TH ST,19,2023-07-19,2026-06-07,259500,273100,13600,5.2,2023-01-27,2023-01-27,mar_adjustment,
2925-4th-st-2,4287026044,2925 4TH ST,2,2023-07-19,2026-06-07,230000,249100,19100,8.3,2022-03-22,2022-03-22,mar_adjustment,
2925-4th-st-20,4287026044,2925 4TH ST,20,2023-07-19,2026-06-07,200900,217600,16700,8.3,2021-02-15,2021-02-15,mar_adjustment,
2925-4th-st-21,4287026044,2925 4TH ST,21,2023-07-19,2026-06-07,259500,273100,13600,5.2,2022-10-31,2022-10-31,mar_adjustment,
2925-4th-st-22,4287026044,2925 4TH ST,22,2023-07-19,2026-06-07,249500,265500,16000,6.4,2022-07-22,2024-01-06,new_tenancy,
2925-4th-st-23,4287026044,2925 4TH ST,23,2023-07-19,2026-06-07,226600,235000,8400,3.7,2021-05-08,2026-02-21,new_tenancy,
2925-4th-st-24,4287026044,2925 4TH ST,24,2023-07-19,2026-06-07,249500,265000,15500,6.2,2022-09-20,2025-05-17,new_tenancy,
2925-4th-st-25,4287026044,2925 4TH ST,25,2023-07-19,2026-06-07,90200,105000,14800,16.4,,2022-10-01,new_tenancy,
2925-4th-st-26,4287026044,2925 4TH ST,26,2023-07-19,2026-06-07,210000,227500,17500,8.3,2021-09-01,2021-09-01,mar_adjustment,
2925-4th-st-27,4287026044,2925 4TH ST,27,2023-07-19,2026-06-07,211200,259500,48300,22.9,2021-06-25,2024-10-26,new_tenancy,
2925-4th-st-28,4287026044,2925 4TH ST,28,2023-07-19,2026-06-07,222500,241000,18500,8.3,2018-10-28,2018-10-28,mar_adjustment,
2925-4th-st-29,4287026044,2925 4TH ST,29,2023-07-19,2026-06-07,225000,234000,9000,4.0,2021-11-08,2026-01-23,new_tenancy,
2925-4th-st-3,4287026044,2925 4TH ST,3,2023-07-19,2026-06-07,202500,219300,16800,8.3,2014-05-20,2014-05-20,mar_adjustment,
2925-4th-st-4,4287026044,2925 4TH ST,4,2023-07-19,2026-06-07,195200,224000,28800,14.8,2021-03-31,2026-01-30,new_tenancy,
2925-4th-st-5,4287026044,2925 4TH ST,5,2023-07-19,2026-06-07,198300,232500,34200,17.2,2021-03-19,2024-11-30,new_tenancy,
2925-4th-st-6,4287026044,2925 4TH ST,6,2023-07-19,2026-06-07,224800,240000,15200,6.8,2018-04-16,2024-11-01,new_tenancy,
2925-4th-st-7,4287026044,2925 4TH ST,7,2023-07-19,2026-06-07,225300,244000,18700,8.3,2019-10-25,2019-10-25,mar_adjustment,
2925-4th-st-8,4287026044,2925 4TH ST,8,2023-07-19,2026-06-07,205500,245000,39500,19.2,2020-12-18,2026-04-07,new_tenancy,
2925-4th-st-9,4287026044,2925 4TH ST,9,2023-07-19,2026-06-07,102200,110800,8600,8.4,,,mar_adjustment,
2926-glenn-ave,4285030009,2926 GLENN AVE,,2023-07-19,2026-06-07,149500,161900,12400,8.3,,,mar_adjustment,
2926-montana-ave,4266012061,2926 MONTANA AVE,,2023-07-19,2026-06-07,224300,243000,18700,8.3,2020-09-01,2020-09-01,mar_adjustment,
2926-santa-monica-blvd,4267018005,2926 SANTA MONICA BLVD,,2023-07-19,2026-06-07,115900,125500,9600,8.3,,,mar_adjustment,
2927-arizona-ave-1,4267004002,2927 ARIZONA AVE,1,2023-07-19,2026-06-07,237700,349500,111800,47.0,2009-09-12,2025-06-24,new_tenancy,
2927-arizona-ave-2,4267004002,2927 ARIZONA AVE,2,2023-07-19,2026-06-07,339500,353100,13600,4.0,2022-12-01,2022-12-01,mar_adjustment,
2927-arizona-ave-3,4267004002,2927 ARIZONA AVE,3,2023-07-19,2026-06-07,242500,262600,20100,8.3,2010-06-21,2010-06-21,mar_adjustment,
2927-arizona-ave-4,4267004002,2927 ARIZONA AVE,4,2023-07-19,2026-06-07,349500,369800,20300,5.8,2022-07-01,2022-07-01,mar_adjustment,
2927-arizona-ave-5,4267004002,2927 ARIZONA AVE,5,2023-07-19,2026-06-07,211800,229400,17600,8.3,2017-03-01,2017-03-01,mar_adjustment,
2928-4th-st-1,4287025023,2928 4TH ST,1,2023-07-19,2026-06-07,275900,296200,20300,7.4,2020-01-29,2020-01-29,mar_adjustment,
2928-4th-st-10,4287025023,2928 4TH ST,10,2023-07-19,2026-06-07,221500,263400,41900,18.9,2021-04-23,2023-01-01,new_tenancy,
2928-4th-st-11,4287025023,2928 4TH ST,11,2023-07-19,2026-06-07,215800,233800,18000,8.3,2020-11-15,2020-11-15,mar_adjustment,
2928-4th-st-12,4287025023,2928 4TH ST,12,2023-07-19,2026-06-07,114300,123800,9500,8.3,,,mar_adjustment,
2928-4th-st-13,4287025023,2928 4TH ST,13,2023-07-19,2026-06-07,289500,309800,20300,7.0,2022-08-23,2022-08-23,mar_adjustment,
2928-4th-st-14,4287025023,2928 4TH ST,14,2023-07-19,2026-06-07,255900,285500,29600,11.6,2019-12-13,2024-04-20,new_tenancy,
2928-4th-st-15,4287025023,2928 4TH ST,15,2023-07-19,2026-06-07,100800,109200,8400,8.3,,,mar_adjustment,
2928-4th-st-16,4287025023,2928 4TH ST,16,2023-07-19,2026-06-07,99200,107500,8300,8.4,,,mar_adjustment,
2928-4th-st-17,4287025023,2928 4TH ST,17,2023-07-19,2026-06-07,190600,249500,58900,30.9,2021-02-08,2024-12-04,new_tenancy,
2928-4th-st-18,4287025023,2928 4TH ST,18,2023-07-19,2026-06-07,185000,210200,25200,13.6,2022-01-01,2023-03-29,new_tenancy,
2928-4th-st-19,4287025023,2928 4TH ST,19,2023-07-19,2026-06-07,200900,235000,34100,17.0,2021-03-01,2025-06-30,new_tenancy,
2928-4th-st-2,4287025023,2928 4TH ST,2,2023-07-19,2026-06-07,98000,106100,8100,8.3,,,mar_adjustment,
2928-4th-st-20,4287025023,2928 4TH ST,20,2023-07-19,2026-06-07,200900,262900,62000,30.9,2021-03-01,2023-05-28,new_tenancy,
2928-4th-st-21,4287025023,2928 4TH ST,21,2023-07-19,2026-06-07,98000,106100,8100,8.3,,,mar_adjustment,
2928-4th-st-22,4287025023,2928 4TH ST,22,2023-07-19,2026-06-07,235000,252500,17500,7.4,2022-03-01,2025-09-23,new_tenancy,
2928-4th-st-23,4287025023,2928 4TH ST,23,2023-07-19,2026-06-07,190600,206400,15800,8.3,2021-05-10,2021-05-10,mar_adjustment,
2928-4th-st-24,4287025023,2928 4TH ST,24,2023-07-19,2026-06-07,205500,222600,17100,8.3,2021-07-01,2021-07-01,mar_adjustment,
2928-4th-st-25,4287025023,2928 4TH ST,25,2023-07-19,2026-06-07,200900,105000,-95900,-47.7,2021-02-12,2022-10-01,new_tenancy,
2928-4th-st-26,4287025023,2928 4TH ST,26,2023-07-19,2026-06-07,205500,222600,17100,8.3,2020-11-09,2020-11-09,mar_adjustment,
2928-4th-st-27,4287025023,2928 4TH ST,27,2023-07-19,2026-06-07,232500,251900,19400,8.3,2022-02-04,2022-02-04,mar_adjustment,
2928-4th-st-28,4287025023,2928 4TH ST,28,2023-07-19,2026-06-07,289500,309800,20300,7.0,2022-02-22,2022-02-22,mar_adjustment,
2928-4th-st-29,4287025023,2928 4TH ST,29,2023-07-19,2026-06-07,229900,249000,19100,8.3,2020-03-15,2020-03-15,mar_adjustment,
2928-4th-st-3,4287025023,2928 4TH ST,3,2023-07-19,2026-06-07,243500,263600,20100,8.3,2018-08-22,2018-08-22,mar_adjustment,
2928-4th-st-30,4287025023,2928 4TH ST,30,2023-07-19,2026-06-07,257000,277300,20300,7.9,2021-08-01,2021-08-01,mar_adjustment,
2928-4th-st-31,4287025023,2928 4TH ST,31,2023-07-19,2026-06-07,215000,232800,17800,8.3,2022-07-01,2022-07-01,mar_adjustment,
2928-4th-st-32,4287025023,2928 4TH ST,32,2023-07-19,2026-06-07,229500,248600,19100,8.3,2021-11-08,2021-11-08,mar_adjustment,
2928-4th-st-33,4287025023,2928 4TH ST,33,2023-07-19,2026-06-07,100800,109200,8400,8.3,,,mar_adjustment,
2928-4th-st-34,4287025023,2928 4TH ST,34,2023-07-19,2026-06-07,282000,295500,13500,4.8,2021-08-01,2023-11-06,new_tenancy,
2928-4th-st-35,4287025023,2928 4TH ST,35,2023-07-19,2026-06-07,96300,104300,8000,8.3,,,mar_adjustment,
2928-4th-st-36,4287025023,2928 4TH ST,36,2023-07-19,2026-06-07,96300,104300,8000,8.3,,,mar_adjustment,
2928-4th-st-37,4287025023,2928 4TH ST,37,2023-07-19,2026-06-07,214500,232300,17800,8.3,2007-07-22,2007-07-22,mar_adjustment,
2928-4th-st-38,4287025023,2928 4TH ST,38,2023-07-19,2026-06-07,95100,103000,7900,8.3,,,mar_adjustment,
2928-4th-st-39,4287025023,2928 4TH ST,39,2023-07-19,2026-06-07,98000,106100,8100,8.3,,,mar_adjustment,
2928-4th-st-4,4287025023,2928 4TH ST,4,2023-07-19,2026-06-07,95100,103000,7900,8.3,,,mar_adjustment,
2928-4th-st-40,4287025023,2928 4TH ST,40,2023-07-19,2026-06-07,235000,254500,19500,8.3,2022-03-15,2022-03-15,mar_adjustment,
2928-4th-st-41,4287025023,2928 4TH ST,41,2023-07-19,2026-06-07,200900,217600,16700,8.3,2021-04-15,2021-04-15,mar_adjustment,
2928-4th-st-42,4287025023,2928 4TH ST,42,2023-07-19,2026-06-07,98000,106100,8100,8.3,,,mar_adjustment,
2928-4th-st-43,4287025023,2928 4TH ST,43,2023-07-19,2026-06-07,185100,200500,15400,8.3,2010-03-27,2010-03-27,mar_adjustment,
2928-4th-st-5,4287025023,2928 4TH ST,5,2023-07-19,2026-06-07,184900,210200,25300,13.7,2021-07-01,2023-08-12,new_tenancy,
2928-4th-st-6,4287025023,2928 4TH ST,6,2023-07-19,2026-06-07,180800,252500,71700,39.7,2003-07-10,2025-09-04,new_tenancy,
2928-4th-st-7,4287025023,2928 4TH ST,7,2023-07-19,2026-06-07,188500,204200,15700,8.3,2003-02-12,2003-02-12,mar_adjustment,
