unit_id,apn,address,unit_label,bedrooms,status,mar_2023_cents,mar_2026_cents,mar_delta_cents,mar_pct,tenancy_2023,tenancy_2026,tenancy_changed
1018-euclid-st-101,4281018005,1018 EUCLID ST,101,2,present_both,272800,293100,20300,7.4,2010-03-22,2010-03-22,
1018-euclid-st-102,4281018005,1018 EUCLID ST,102,1,present_both,99600,107900,8300,8.3,,,
1018-euclid-st-103,4281018005,1018 EUCLID ST,103,1,present_both,212500,230300,17800,8.4,2008-11-19,2008-11-19,
1018-euclid-st-104,4281018005,1018 EUCLID ST,104,1,present_both,259500,273100,13600,5.2,2022-09-02,2022-09-02,
1018-euclid-st-105,4281018005,1018 EUCLID ST,105,2,present_both,269500,289800,20300,7.5,2022-02-01,2022-02-01,
1018-euclid-st-201,4281018005,1018 EUCLID ST,201,2,present_both,115100,124600,9500,8.3,,,
1018-euclid-st-202,4281018005,1018 EUCLID ST,202,1,present_both,205500,222600,17100,8.3,2020-12-15,2020-12-15,
1018-euclid-st-203,4281018005,1018 EUCLID ST,203,1,present_both,87300,94500,7200,8.2,,,
1018-euclid-st-204,4281018005,1018 EUCLID ST,204,2,present_both,199500,250000,50500,25.3,2022-03-01,2025-08-01,1
1018-euclid-st-205,4281018005,1018 EUCLID ST,205,2,present_both,315800,336100,20300,6.4,2019-03-15,2019-03-15,
1018-grant-st,4284014003,1018 GRANT ST,,2,present_both,288200,425000,136800,47.5,2011-05-21,2025-04-23,1
1018-grant-st-a,4284014003,1018 GRANT ST,A,2,present_both,220400,309500,89100,40.4,2010-03-08,2025-02-01,1
1018-grant-st-b,4284014003,1018 GRANT ST,B,0,present_both,138300,149900,11600,8.4,2005-02-01,2005-02-01,
1018-grant-st-c,4284014003,1018 GRANT ST,C,2,present_both,279100,299400,20300,7.3,2019-08-17,2019-08-17,
1018-grant-st-d,4284014003,1018 GRANT ST,D,2,present_both,208900,315000,106100,50.8,2009-10-01,2025-01-25,1
1018-hill-st,4285012028,1018 HILL ST,,2,present_both,245200,265500,20300,8.3,,,
1018-hill-st-a,4285012028,1018 HILL ST,A,1,present_both,115900,125500,9600,8.3,,,
1018-hill-st-b,4285012028,1018 HILL ST,B,1,present_both,138200,149800,11600,8.4,2015-03-01,2015-03-01,
1018-hill-st-c,4285012028,1018 HILL ST,C,1,present_both,98200,106300,8100,8.2,2009-02-01,2009-02-01,
1018-hill-st-d,4285012028,1018 HILL ST,D,1,present_both,177800,192600,14800,8.3,2016-11-01,2016-11-01,
1018-maple-st,4284009014,1018 MAPLE ST,,3,present_both,0,0,0,,,,
1018-marine-st-1,4285036011,1018 MARINE ST,1,2,present_both,100300,108600,8300,8.3,,,
1018-marine-st-2,4285036011,1018 MARINE ST,2,0,present_both,185400,200800,15400,8.3,2021-04-01,2021-04-01,
1018-marine-st-3,4285036011,1018 MARINE ST,3,1,present_both,100300,108600,8300,8.3,,,
1018-marine-st-4,4285036011,1018 MARINE ST,4,1,present_both,88000,95300,7300,8.3,,,
1018-marine-st-5,4285036011,1018 MARINE ST,5,1,present_both,288500,341000,52500,18.2,2015-11-01,2024-08-10,1
1018-marine-st-6,4285036011,1018 MARINE ST,6,1,present_both,84800,91900,7100,8.4,,,
1018-marine-st-7,4285036011,1018 MARINE ST,7,2,present_both,212500,230300,17800,8.4,2002-08-31,2002-08-31,
1018-marine-st-8,4285036011,1018 MARINE ST,8,1,present_both,190600,206400,15800,8.3,2021-08-01,2021-08-01,
1018-marine-st-9,4285036011,1018 MARINE ST,9,1,present_both,185000,200400,15400,8.3,2021-09-01,2021-09-01,
1018-pacific-st,4284013004,1018 PACIFIC ST,,2,present_both,105200,113900,8700,8.3,,,
1018-pacific-st-a,4284013004,1018 PACIFIC ST,A,2,present_both,93000,100800,7800,8.4,,,
1018-pacific-st-b,4284013004,1018 PACIFIC ST,B,1,present_both,87700,95000,7300,8.3,,,
1018-pacific-st-c,4284013004,1018 PACIFIC ST,C,2,present_both,96200,104200,8000,8.3,,,
1018-pacific-st-d,4284013004,1018 PACIFIC ST,D,3,present_both,127500,138100,10600,8.3,,,
1018-pearl-st,4284012015,1018 PEARL ST,,3,present_both,231300,296000,64700,28.0,,2023-11-01,
1019-16th-st-a,4281003018,1019 16TH ST,A,2,present_both,112600,122000,9400,8.3,,,
1019-16th-st-b,4281003018,1019 16TH ST,B,2,present_both,120100,130100,10000,8.3,,,
1019-20th-st,4277024005,1019 20TH ST,,1,present_both,190800,206600,15800,8.3,2007-11-01,2007-11-01,
1019-20th-st-a,4277024005,1019 20TH ST,A,1,present_both,165300,180000,14700,8.9,2008-03-15,2025-10-12,1
1019-20th-st-b,4277024005,1019 20TH ST,B,2,present_both,315000,335000,20000,6.3,2022-11-15,2025-12-01,1
1019-22nd-st,4277022022,1019 22ND ST,,0,present_both,0,0,0,,,,
1019-6th-st-1,4292006018,1019 6TH ST,1,2,present_both,273100,293400,20300,7.4,2013-01-15,2013-01-15,
1019-6th-st-10,4292006018,1019 6TH ST,10,2,present_both,318000,338300,20300,6.4,2018-06-01,2018-06-01,
1019-6th-st-2,4292006018,1019 6TH ST,2,1,present_both,299000,312600,13600,4.5,2023-02-01,2023-02-01,
1019-6th-st-3,4292006018,1019 6TH ST,3,1,present_both,170500,184800,14300,8.4,2013-10-15,2013-10-15,
1019-6th-st-4,4292006018,1019 6TH ST,4,1,present_both,167400,181400,14000,8.4,2011-04-01,2011-04-01,
1019-6th-st-5,4292006018,1019 6TH ST,5,2,present_both,369500,446000,76500,20.7,2017-05-15,2024-03-13,1
1019-6th-st-6,4292006018,1019 6TH ST,6,1,present_both,191400,207400,16000,8.4,2010-03-01,2010-03-01,
1019-6th-st-7,4292006018,1019 6TH ST,7,1,present_both,285000,305300,20300,7.1,2021-12-01,2021-12-01,
1019-6th-st-8,4292006018,1019 6TH ST,8,1,present_both,285000,301000,16000,5.6,2021-12-01,2024-03-13,1
1019-6th-st-9,4292006018,1019 6TH ST,9,1,present_both,99500,107800,8300,8.3,,,
1019-bay-st,4284016017,1019 BAY ST,,2,present_both,585900,700000,114100,19.5,2020-07-01,2025-03-14,1
1019-bay-st-a,4284016017,1019 BAY ST,A,0,present_both,230000,240000,10000,4.3,2021-09-15,2025-03-14,1
1019-bay-st-b,4284016017,1019 BAY ST,B,1,present_both,316700,337000,20300,6.4,2014-08-31,2014-08-31,
1019-hill-st,4285001009,1019 HILL ST,,2,present_both,171500,185800,14300,8.3,,,
1019-pine-st,4284011007,1019 PINE ST,,2,present_both,136300,147600,11300,8.3,,,
1019-pine-st-1-2,4284011007,1019 PINE ST,1/2,1,present_both,62400,67500,5100,8.2,,,
1019-princeton-st,4266015066,1019 PRINCETON ST,,0,present_both,0,0,0,,,,
1020-10th-st,4281029004,1020 10TH ST,,2,present_both,447000,510700,63700,14.3,2021-03-15,2025-07-20,1
1020-10th-st-a,4281029004,1020 10TH ST,A,2,present_both,477000,497300,20300,4.3,2021-05-01,2021-05-01,
1020-10th-st-b,4281029004,1020 10TH ST,B,2,present_both,470900,491200,20300,4.3,2020-08-20,2020-08-20,
1020-10th-st-c,4281029004,1020 10TH ST,C,1,present_both,333500,345300,11800,3.5,2017-12-01,2022-08-13,1
1020-10th-st-d,4281029004,1020 10TH ST,D,1,present_both,327000,347300,20300,6.2,2021-07-01,2021-07-01,
1020-17th-st,4281003004,1020 17TH ST,,2,present_both,404000,424300,20300,5.0,2017-08-04,2017-08-04,
1020-18th-st,4277027018,1020 18TH ST,,3,present_both,0,0,0,,,,
1020-18th-st-a,4277027018,1020 18TH ST,A,1,present_both,180300,195300,15000,8.3,2020-12-05,2020-12-05,
1020-18th-st-b,4277027018,1020 18TH ST,B,1,present_both,186000,201400,15400,8.3,2000-06-04,2000-06-04,
1020-18th-st-c,4277027018,1020 18TH ST,C,2,present_both,134500,145700,11200,8.3,,,
1020-18th-st-d,4277027018,1020 18TH ST,D,2,present_both,274500,294800,20300,7.4,2017-05-01,2017-05-01,
1020-19th-st-2,4277026065,1020 19TH ST,2,2,present_both,219800,238200,18400,8.4,,,
1020-19th-st-3,4277026066,1020 19TH ST,3,2,present_both,180700,195800,15100,8.4,,,
1020-19th-st-4,4277026067,1020 19TH ST,4,2,present_both,206500,223700,17200,8.3,,,
1020-19th-st-5,4277026068,1020 19TH ST,5,2,present_both,171500,185800,14300,8.3,,,
1020-19th-st-6,4277026069,1020 19TH ST,6,3,present_both,254000,274300,20300,8.0,,,
1020-19th-st-7,4277026070,1020 19TH ST,7,3,present_both,254000,274300,20300,8.0,,,
1020-21st-st,4277024018,1020 21ST ST,,0,present_both,0,0,0,,,,
1020-21st-st-a,4277024018,1020 21ST ST,A,2,present_both,350000,386500,36500,10.4,2022-06-01,2024-09-01,1
1020-21st-st-b,4277024018,1020 21ST ST,B,2,present_both,286000,306300,20300,7.1,2007-04-07,2007-04-07,
1020-21st-st-c,4277024018,1020 21ST ST,C,2,present_both,318000,338300,20300,6.4,2016-05-01,2016-05-01,
1020-21st-st-d,4277024018,1020 21ST ST,D,2,present_both,320000,335000,15000,4.7,2021-09-01,2025-04-28,1
1020-6th-st-a,4292011005,1020 6TH ST,A,1,present_both,257000,310000,53000,20.6,2021-03-26,2025-07-12,1
1020-6th-st-b,4292011005,1020 6TH ST,B,1,present_both,252000,280000,28000,11.1,2021-06-25,2026-03-01,1
1020-6th-st-c,4292011005,1020 6TH ST,C,1,present_both,275900,270000,-5900,-2.1,2020-02-10,2025-06-21,1
1020-6th-st-d,4292011005,1020 6TH ST,D,1,present_both,99600,107900,8300,8.3,,,
1020-6th-st-e,4292011005,1020 6TH ST,E,1,present_both,290000,295000,5000,1.7,2022-06-01,2026-03-07,1
1020-6th-st-f,4292011005,1020 6TH ST,F,3,present_both,495000,495000,0,0.0,2022-10-28,2025-06-07,1
1020-6th-st-g,4292011005,1020 6TH ST,G,1,present_both,63900,303600,239700,375.1,,2023-07-15,
1020-6th-st-h,4292011005,1020 6TH ST,H,1,present_both,247000,267300,20300,8.2,2021-01-09,2021-01-09,
1020-6th-st-i,4292011005,1020 6TH ST,I,1,present_both,320000,311000,-9000,-2.8,2022-09-17,2023-12-06,1
1020-6th-st-j,4292011005,1020 6TH ST,J,1,present_both,320000,333600,13600,4.3,2023-05-06,2023-05-06,
1020-bay-st-a,4284015004,1020 BAY ST,A,1,present_both,353600,373900,20300,5.7,2019-05-01,2019-05-01,
1020-bay-st-b,4284015004,1020 BAY ST,B,1,present_both,364100,384400,20300,5.6,2019-01-01,2019-01-01,
1020-bay-st-c,4284015004,1020 BAY ST,C,2,present_both,351700,372000,20300,5.8,2014-06-16,2014-06-16,
1020-maple-st,4284009014,1020 MAPLE ST,,1,present_both,65800,71200,5400,8.2,,,
1020-pearl-st,4284012015,1020 PEARL ST,,1,present_both,166000,179700,13700,8.3,,,
1020-pico-blvd,4284016004,1020 PICO BLVD,,0,present_both,0,0,0,,,,
1020-princeton-st,4266015008,1020 PRINCETON ST,,0,present_both,0,0,0,,,,
1020-princeton-st-a,4266015008,1020 PRINCETON ST,A,1,present_both,143200,155100,11900,8.3,,,
1020-wilshire-blvd,,1020 WILSHIRE BLVD,,0,gone_by_2026,0,,,,,,
1020-wilshire-blvd-a,,1020 WILSHIRE BLVD,A,1,gone_by_2026,47400,,,,,,
1020-wilshire-blvd-b,,1020 WILSHIRE BLVD,B,1,gone_by_2026,63300,,,,,,
1020-wilshire-blvd-c,,1020 WILSHIRE BLVD,C,1,gone_by_2026,47400,,,,,,
1020-wilshire-blvd-d,,1020 WILSHIRE BLVD,D,1,gone_by_2026,59600,,,,,,
1021-12th-st-101,4281018062,1021 12TH ST,101,2,present_both,335200,355500,20300,6.1,,,
1021-12th-st-102,4281018063,1021 12TH ST,102,2,present_both,143300,155200,11900,8.3,,,
1021-12th-st-103,4281018064,1021 12TH ST,103,1,present_both,236900,256600,19700,8.3,,,
1021-12th-st-104,4281018065,1021 12TH ST,104,1,present_both,96800,104900,8100,8.4,,,
1021-12th-st-105,4281018066,1021 12TH ST,105,3,present_both,157400,170500,13100,8.3,,,
1021-12th-st-106,4281018067,1021 12TH ST,106,2,present_both,147200,159400,12200,8.3,,,
1021-12th-st-107,4281018068,1021 12TH ST,107,1,present_both,97700,105800,8100,8.3,,,
1021-12th-st-201,4281018069,1021 12TH ST,201,2,present_both,160300,173600,13300,8.3,,,
1021-12th-st-202,4281018070,1021 12TH ST,202,2,present_both,335200,355500,20300,6.1,,,
1021-12th-st-203,4281018071,1021 12TH ST,203,1,present_both,238700,258600,19900,8.3,,,
1021-12th-st-204,4281018072,1021 12TH ST,204,1,present_both,231800,251000,19200,8.3,,,
1021-12th-st-205,4281018073,1021 12TH ST,205,3,present_both,263200,283500,20300,7.7,,,
1021-12th-st-206,4281018074,1021 12TH ST,206,2,present_both,325400,345700,20300,6.2,,,
1021-12th-st-207,4281018075,1021 12TH ST,207,1,present_both,108800,117800,9000,8.3,,,
1021-12th-st-208,4281018076,1021 12TH ST,208,1,present_both,212700,230500,17800,8.4,1999-09-11,1999-09-11,
1021-12th-st-301,4281018077,1021 12TH ST,301,3,present_both,174500,189100,14600,8.4,,,
1021-12th-st-302,4281018078,1021 12TH ST,302,2,present_both,151500,164100,12600,8.3,,,
1021-12th-st-303,4281018079,1021 12TH ST,303,1,present_both,108800,117800,9000,8.3,,,
1021-12th-st-304,4281018080,1021 12TH ST,304,1,present_both,225800,244600,18800,8.3,1999-09-01,1999-09-01,
1021-12th-st-305,4281018081,1021 12TH ST,305,2,present_both,363400,383700,20300,5.6,,,
1021-12th-st-306,4281018082,1021 12TH ST,306,2,present_both,174400,188900,14500,8.3,,,
1021-12th-st-307,4281018083,1021 12TH ST,307,1,present_both,232400,251800,19400,8.3,,,
1021-12th-st-308,4281018084,1021 12TH ST,308,1,present_both,110900,117400,6500,5.9,,,
1021-16th-st-a,4281003017,1021 16TH ST,A,2,present_both,243100,263200,20100,8.3,2013-05-01,2013-05-01,
1021-16th-st-b,4281003017,1021 16TH ST,B,1,present_both,192400,255000,62600,32.5,2012-11-15,2025-09-01,1
1021-16th-st-c,4281003017,1021 16TH ST,C,2,present_both,79700,86300,6600,8.3,,,
1021-16th-st-d,4281003017,1021 16TH ST,D,1,present_both,53600,58100,4500,8.4,,,
1021-17th-st-a,4277027005,1021 17TH ST,A,2,present_both,90300,97800,7500,8.3,,,
1021-17th-st-b,4277027005,1021 17TH ST,B,2,present_both,288200,308500,20300,7.0,2009-01-01,2009-01-01,
1021-18th-st-a,4277026016,1021 18TH ST,A,1,present_both,127500,138100,10600,8.3,,,
1021-18th-st-b,4277026016,1021 18TH ST,B,1,present_both,266500,288600,22100,8.3,2021-07-01,2023-06-15,1
1021-18th-st-c,4277026016,1021 18TH ST,C,1,present_both,274100,289800,15700,5.7,2019-05-01,2022-07-10,1
1021-18th-st-d,4277026016,1021 18TH ST,D,1,present_both,232200,280000,47800,20.6,2011-05-28,2025-09-12,1
1021-18th-st-e,4277026016,1021 18TH ST,E,1,present_both,375000,395300,20300,5.4,2022-06-01,2022-06-01,
1021-18th-st-f,4277026016,1021 18TH ST,F,2,present_both,370900,391200,20300,5.5,2020-05-01,2020-05-01,
1021-19th-st-1,4277025058,1021 19TH ST,1,3,present_both,206500,223700,17200,8.3,,,
1021-19th-st-2,4277025059,1021 19TH ST,2,3,present_both,331400,351700,20300,6.1,,,
1021-19th-st-3,4277025060,1021 19TH ST,3,0,present_both,0,0,0,,,,
1021-19th-st-4,4277025061,1021 19TH ST,4,0,present_both,0,0,0,,,,
1021-19th-st-5,4277025062,1021 19TH ST,5,0,present_both,0,0,0,,,,
1021-19th-st-6,4277025063,1021 19TH ST,6,0,present_both,0,0,0,,,,
1021-20th-st,4277024006,1021 20TH ST,,0,present_both,0,0,0,,,,
1021-20th-st-a,4277024006,1021 20TH ST,A,1,present_both,240500,252400,11900,4.9,2021-01-15,2023-04-01,1
1021-20th-st-b,4277024006,1021 20TH ST,B,1,present_both,186600,225100,38500,20.6,2011-09-01,2024-06-22,1
1021-20th-st-c,4277024006,1021 20TH ST,C,1,present_both,272800,293100,20300,7.4,2009-04-01,2009-04-01,
1021-5th-st-101,4292011081,1021 5TH ST,101,2,present_both,137700,149200,11500,8.4,,,
1021-5th-st-102,4292011082,1021 5TH ST,102,1,present_both,95200,103100,7900,8.3,,,
1021-5th-st-103,4292011083,1021 5TH ST,103,1,present_both,298000,318300,20300,6.8,2016-05-01,2016-05-01,
1021-5th-st-104,4292011084,1021 5TH ST,104,2,present_both,315400,335700,20300,6.4,2012-02-01,2012-02-01,
1021-5th-st-105,4292011085,1021 5TH ST,105,1,present_both,288000,308300,20300,7.0,2018-02-01,2018-02-01,
1021-5th-st-106,4292011086,1021 5TH ST,106,1,present_both,276000,296300,20300,7.4,2015-01-01,2015-01-01,
1021-5th-st-107,4292011087,1021 5TH ST,107,2,present_both,398000,418300,20300,5.1,2016-05-01,2016-05-01,
1021-5th-st-108,4292011088,1021 5TH ST,108,1,present_both,90300,97800,7500,8.3,,,
1021-5th-st-109,4292011089,1021 5TH ST,109,1,present_both,294000,314300,20300,6.9,2017-05-11,2017-05-11,
1021-5th-st-110,4292011090,1021 5TH ST,110,1,present_both,276000,296300,20300,7.4,2015-05-01,2015-05-01,
1021-5th-st-111,4292011091,1021 5TH ST,111,3,present_both,172500,186800,14300,8.3,,,
1021-5th-st-201,4292011092,1021 5TH ST,201,2,present_both,438000,458300,20300,4.6,2018-01-10,2018-01-10,
1021-5th-st-202,4292011093,1021 5TH ST,202,1,present_both,212300,224700,12400,5.8,2001-12-31,2001-12-31,
1021-5th-st-203,4292011094,1021 5TH ST,203,1,present_both,245200,265500,20300,8.3,2012-03-01,2012-03-01,
1021-5th-st-204,4292011095,1021 5TH ST,204,2,present_both,126500,137000,10500,8.3,,,
1021-5th-st-205,4292011096,1021 5TH ST,205,1,present_both,284600,304900,20300,7.1,2014-04-01,2014-04-01,
1021-5th-st-206,4292011097,1021 5TH ST,206,1,present_both,290500,310800,20300,7.0,2015-08-15,2015-08-15,
1021-5th-st-207,4292011098,1021 5TH ST,207,2,present_both,126500,137000,10500,8.3,,,
1021-5th-st-209,4292011100,1021 5TH ST,209,1,present_both,99300,107600,8300,8.4,,,
1021-5th-st-210,4292011101,1021 5TH ST,210,1,present_both,252600,272900,20300,8.0,2013-02-01,2013-02-01,
1021-6th-st-101,4292006017,1021 6TH ST,101,4,present_both,158100,171300,13200,8.3,,,
1021-6th-st-102,4292006017,1021 6TH ST,102,2,present_both,237600,257400,19800,8.3,2005-03-01,2005-03-01,
1021-6th-st-103,4292006017,1021 6TH ST,103,2,present_both,313100,333400,20300,6.5,2018-10-21,2018-10-21,
1021-6th-st-104,4292006017,1021 6TH ST,104,3,present_both,94500,102300,7800,8.3,,,
1021-6th-st-201,4292006017,1021 6TH ST,201,3,present_both,276800,297100,20300,7.3,2010-01-01,2010-01-01,
1021-6th-st-202,4292006017,1021 6TH ST,202,3,present_both,133100,144100,11000,8.3,,,
1021-6th-st-203,4292006017,1021 6TH ST,203,2,present_both,246000,266300,20300,8.3,2009-02-15,2009-02-15,
1021-6th-st-204,4292006017,1021 6TH ST,204,1,present_both,195800,250600,54800,28.0,2015-05-01,2024-07-01,1
1021-6th-st-301,4292006017,1021 6TH ST,301,3,present_both,421700,467300,45600,10.8,2014-04-01,2021-02-15,1
1021-6th-st-303,4292006017,1021 6TH ST,303,2,present_both,283500,330300,46800,16.5,2016-12-14,2022-04-06,1
1021-6th-st-304,4292006017,1021 6TH ST,304,1,present_both,233000,252400,19400,8.3,2017-09-16,2017-09-16,
1021-grant-st,4284015017,1021 GRANT ST,,3,present_both,600000,620300,20300,3.4,2022-01-15,2022-01-15,
1021-grant-st-1-2,4284015017,1021 GRANT ST,1/2,0,present_both,150000,162500,12500,8.3,2022-01-15,2022-01-15,
1021-hill-st-1,4285001050,1021 HILL ST,1,3,present_both,185100,200500,15400,8.3,,,
1021-hill-st-2,4285001051,1021 HILL ST,2,2,present_both,149500,161900,12400,8.3,,,
1021-hill-st-3,4285001052,1021 HILL ST,3,2,present_both,132400,143400,11000,8.3,,,
1021-hill-st-4,4285001053,1021 HILL ST,4,3,present_both,258000,278300,20300,7.9,,,
1021-hill-st-5,4285001054,1021 HILL ST,5,2,present_both,156700,169700,13000,8.3,,,
1021-hill-st-6,4285001055,1021 HILL ST,6,2,present_both,156700,169700,13000,8.3,,,
1021-hill-st-7,4285001056,1021 HILL ST,7,4,present_both,193900,210000,16100,8.3,,,
1021-lincoln-blvd-101,4281034031,1021 LINCOLN BLVD,101,1,present_both,182000,197100,15100,8.3,2010-08-15,2010-08-15,
1021-lincoln-blvd-102,4281034031,1021 LINCOLN BLVD,102,2,present_both,245400,265700,20300,8.3,2011-05-01,2011-05-01,
1021-lincoln-blvd-103,4281034031,1021 LINCOLN BLVD,103,1,present_both,176500,191100,14600,8.3,2011-07-01,2011-07-01,
1021-lincoln-blvd-104,4281034031,1021 LINCOLN BLVD,104,2,present_both,450500,389500,-61000,-13.5,2023-04-15,2025-10-01,1
1021-lincoln-blvd-105,4281034031,1021 LINCOLN BLVD,105,1,present_both,349500,299500,-50000,-14.3,2023-01-15,2025-05-06,1
1021-lincoln-blvd-106,4281034031,1021 LINCOLN BLVD,106,2,present_both,286400,306700,20300,7.1,2019-09-06,2019-09-06,
1021-lincoln-blvd-107,4281034031,1021 LINCOLN BLVD,107,1,present_both,296000,316300,20300,6.9,2022-06-01,2022-06-01,
1021-lincoln-blvd-108,4281034031,1021 LINCOLN BLVD,108,1,present_both,275000,307500,32500,11.8,2022-04-01,2024-09-01,1
1021-lincoln-blvd-109,4281034031,1021 LINCOLN BLVD,109,2,present_both,348000,368300,20300,5.8,2018-04-01,2018-04-01,
1021-lincoln-blvd-110,4281034031,1021 LINCOLN BLVD,110,2,present_both,399500,419800,20300,5.1,2022-06-10,2022-06-10,
1021-lincoln-blvd-111,4281034031,1021 LINCOLN BLVD,111,2,present_both,320900,341200,20300,6.3,2020-07-01,2020-07-01,
1021-lincoln-blvd-112,4281034031,1021 LINCOLN BLVD,112,1,present_both,284100,325000,40900,14.4,2019-08-01,2024-11-01,1
1021-lincoln-blvd-114,4281034031,1021 LINCOLN BLVD,114,1,present_both,115900,125500,9600,8.3,,,
1021-lincoln-blvd-115,4281034031,1021 LINCOLN BLVD,115,1,present_both,137100,148400,11300,8.2,,,
1021-lincoln-blvd-201,4281034031,1021 LINCOLN BLVD,201,3,present_both,328600,348900,20300,6.2,2002-04-15,2002-04-15,
1021-lincoln-blvd-202,4281034031,1021 LINCOLN BLVD,202,2,present_both,349500,369800,20300,5.8,2022-02-05,2022-02-05,
1021-lincoln-blvd-203,4281034031,1021 LINCOLN BLVD,203,2,present_both,265800,425500,159700,60.1,2010-05-01,2024-04-01,1
1021-lincoln-blvd-204,4281034031,1021 LINCOLN BLVD,204,2,present_both,349500,369800,20300,5.8,2022-04-01,2022-04-01,
1021-lincoln-blvd-205,4281034031,1021 LINCOLN BLVD,205,2,present_both,325600,345900,20300,6.2,2007-07-01,2007-07-01,
1021-lincoln-blvd-206,4281034031,1021 LINCOLN BLVD,206,2,present_both,356500,389500,33000,9.3,2020-09-01,2025-09-15,1
1021-lincoln-blvd-207,4281034031,1021 LINCOLN BLVD,207,2,present_both,314500,334800,20300,6.5,2021-03-01,2021-03-01,
1021-lincoln-blvd-208,4281034031,1021 LINCOLN BLVD,208,4,present_both,174500,189100,14600,8.4,,,
1021-lincoln-blvd-209,4281034031,1021 LINCOLN BLVD,209,3,present_both,358300,499500,141200,39.4,2006-09-16,2025-05-04,1
1021-lincoln-blvd-210,4281034031,1021 LINCOLN BLVD,210,3,present_both,328300,348600,20300,6.2,2012-04-15,2012-04-15,
1021-lincoln-blvd-211,4281034031,1021 LINCOLN BLVD,211,4,present_both,174600,189200,14600,8.4,,,
1021-lincoln-blvd-212,4281034031,1021 LINCOLN BLVD,212,2,present_both,138900,150500,11600,8.4,,,
1021-lincoln-blvd-214,4281034031,1021 LINCOLN BLVD,214,2,present_both,178000,192800,14800,8.3,,,
1021-lincoln-blvd-215,4281034031,1021 LINCOLN BLVD,215,2,present_both,130600,141500,10900,8.3,,,
1021-lincoln-blvd-216,4281034031,1021 LINCOLN BLVD,216,2,present_both,129200,139900,10700,8.3,,,
1021-lincoln-blvd-217,4281034031,1021 LINCOLN BLVD,217,2,present_both,146500,158700,12200,8.3,,,
1021-lincoln-blvd-218,4281034031,1021 LINCOLN BLVD,218,2,present_both,138900,402500,263600,189.8,,2024-11-01,
1021-lincoln-blvd-219,4281034031,1021 LINCOLN BLVD,219,3,present_both,305700,326000,20300,6.6,1999-02-01,1999-02-01,
1021-lincoln-blvd-220,4281034031,1021 LINCOLN BLVD,220,4,present_both,181700,196800,15100,8.3,,,
1021-lincoln-blvd-221,4281034031,1021 LINCOLN BLVD,221,3,present_both,188700,204400,15700,8.3,,,
1021-michigan-ave-1,4283017001,1021 MICHIGAN AVE,1,1,present_both,239500,258200,18700,7.8,2022-04-15,2023-06-01,1
1021-michigan-ave-2,4283017001,1021 MICHIGAN AVE,2,1,present_both,57400,269500,212100,369.5,,2026-05-01,
